Date,Hour,MCP
04/04/2023,8,4264.295
04/04/2023,9,3853.7375
04/04/2023,10,3618.245
04/04/2023,11,3092.8824999999997
04/04/2023,12,2948.3075
04/04/2023,13,2858.7575
04/04/2023,14,2704.3525
04/04/2023,15,2799.0625
04/04/2023,16,3063.685
04/04/2023,17,3371.005
04/04/2023,18,3678.44
04/04/2023,19,5223.45
04/04/2023,20,5622.32
04/04/2023,21,5145.685
04/04/2023,22,5874.5175
04/04/2023,23,5931.36
04/04/2023,24,5478.8375
04/05/2023,1,4209.7225
04/05/2023,2,3742.385
04/05/2023,3,3557.6800000000003
04/05/2023,4,3495.12
04/05/2023,5,3639.2475
04/05/2023,6,3757.265
04/05/2023,7,4287.9825
04/05/2023,8,4082.8575
04/05/2023,9,3606.285
04/05/2023,10,3306.7675
04/05/2023,11,2944.0675
04/05/2023,12,2520.93
04/05/2023,13,2397.57
04/05/2023,14,1999.9175
04/05/2023,15,2382.225
04/05/2023,16,2866.3025
04/05/2023,17,3411.7675
04/05/2023,18,3764.3575
04/05/2023,19,4439.31
04/05/2023,20,5746.4725
04/05/2023,21,4636.4325
04/05/2023,22,4107.225
04/05/2023,23,3822.05
04/05/2023,24,3912.6025
04/06/2023,1,10000.0
04/06/2023,2,10000.0
04/06/2023,3,8284.135
04/06/2023,4,5820.345
04/06/2023,5,5510.3425
04/06/2023,6,5502.765
04/06/2023,7,4362.4425
04/06/2023,8,3403.3175
04/06/2023,9,2899.9375
04/06/2023,10,2879.6549999999997
04/06/2023,11,2917.5950000000003
04/06/2023,12,3175.6175000000003
04/06/2023,13,3235.6125
04/06/2023,14,3050.6225
04/06/2023,15,3560.4225
04/06/2023,16,3941.9300000000003
04/06/2023,17,4075.6725
04/06/2023,18,3752.665
04/06/2023,19,3943.34
04/06/2023,20,7914.115
04/06/2023,21,8348.564999999999
04/06/2023,22,10000.0
04/06/2023,23,10000.0
04/06/2023,24,10000.0
04/07/2023,1,9312.57
04/07/2023,2,6195.005
04/07/2023,3,5005.282499999999
04/07/2023,4,4110.297500000001
04/07/2023,5,3913.6025
04/07/2023,6,3850.3525
04/07/2023,7,4024.9925000000003
04/07/2023,8,3214.18
04/07/2023,9,2782.8275
04/07/2023,10,2755.015
04/07/2023,11,2771.685
04/07/2023,12,2895.17
04/07/2023,13,3035.2875
04/07/2023,14,3126.0975
04/07/2023,15,3401.4049999999997
04/07/2023,16,3480.2475
04/07/2023,17,3322.3875
04/07/2023,18,3167.1575
04/07/2023,19,3967.67
04/07/2023,20,6304.967500000001
04/07/2023,21,7634.3775
04/07/2023,22,10000.0
04/07/2023,23,10000.0
04/07/2023,24,10000.0
04/08/2023,1,3952.0675
04/08/2023,2,3787.0825
04/08/2023,3,3367.6175000000003
04/08/2023,4,3114.5775
04/08/2023,5,3149.6549999999997
04/08/2023,6,3490.305
04/08/2023,7,4190.7075
04/08/2023,8,3334.8925
04/08/2023,9,2902.4525
04/08/2023,10,2866.09
04/08/2023,11,2923.0675
04/08/2023,12,2622.8975
04/08/2023,13,2386.9125
04/08/2023,14,2324.4325
04/08/2023,15,2846.315
04/08/2023,16,3021.175
04/08/2023,17,3177.5475
04/08/2023,18,3345.0075
04/08/2023,19,4476.9625
04/08/2023,20,6029.57
04/08/2023,21,6414.9175
04/08/2023,22,9112.1875
04/08/2023,23,7306.9
04/08/2023,24,4962.5075
04/09/2023,1,10000.0
04/09/2023,2,10000.0
04/09/2023,3,10000.0
04/09/2023,4,10000.0
04/09/2023,5,10000.0
04/09/2023,6,10000.0
04/09/2023,7,10000.0
04/09/2023,8,10000.0
04/09/2023,9,10000.0
04/09/2023,10,10000.0
04/09/2023,11,10000.0
04/09/2023,12,10000.0
04/09/2023,13,10000.0
04/09/2023,14,10000.0
04/09/2023,15,10000.0
04/09/2023,16,10000.0
04/09/2023,17,10000.0
04/09/2023,18,10000.0
04/09/2023,19,10000.0
04/09/2023,20,10000.0
04/09/2023,21,10000.0
04/09/2023,22,10000.0
04/09/2023,23,10000.0
04/09/2023,24,10000.0
04/10/2023,1,4359.865
04/10/2023,2,3732.7275
04/10/2023,3,3448.5025
04/10/2023,4,3270.63
04/10/2023,5,3265.58
04/10/2023,6,3476.5675
04/10/2023,7,4289.2625
04/10/2023,8,4004.1925
04/10/2023,9,3387.23
04/10/2023,10,3317.0975
04/10/2023,11,3219.5075
04/10/2023,12,3198.9224999999997
04/10/2023,13,3192.8075
04/10/2023,14,3104.5775
04/10/2023,15,3272.96
04/10/2023,16,3453.5125
04/10/2023,17,3607.58
04/10/2023,18,3801.0975
04/10/2023,19,5987.8425
04/10/2023,20,8307.57
04/10/2023,21,5272.2625
04/10/2023,22,5541.755
04/10/2023,23,5124.555
04/10/2023,24,4748.2474999999995
04/11/2023,1,4318.695
04/11/2023,2,3978.5075
04/11/2023,3,3911.0125
04/11/2023,4,3972.745
04/11/2023,5,3998.105
04/11/2023,6,4774.6
04/11/2023,7,4732.6849999999995
04/11/2023,8,5063.6175
04/11/2023,9,4529.9974999999995
04/11/2023,10,4477.3099999999995
04/11/2023,11,3994.17
04/11/2023,12,3670.3075
04/11/2023,13,3600.3875
04/11/2023,14,3583.9125
04/11/2023,15,3796.5475
04/11/2023,16,4166.3
04/11/2023,17,7441.4025
04/11/2023,18,10000.0
04/11/2023,19,10000.0
04/11/2023,20,7822.327499999999
04/11/2023,21,4922.4125
04/11/2023,22,4247.0575
04/11/2023,23,4300.452499999999
04/11/2023,24,4067.5975
04/12/2023,1,2583.9775
04/12/2023,2,2354.815
04/12/2023,3,2149.375
04/12/2023,4,2129.52
04/12/2023,5,2332.2974999999997
04/12/2023,6,3021.6275
04/12/2023,7,3467.0
04/12/2023,8,3669.3025000000002
04/12/2023,9,3594.2825000000003
04/12/2023,10,3472.54
04/12/2023,11,3176.61
04/12/2023,12,3087.125
04/12/2023,13,3057.12
04/12/2023,14,2912.36
04/12/2023,15,3062.1325
04/12/2023,16,3176.395
04/12/2023,17,3733.645
04/12/2023,18,6855.9225
04/12/2023,19,6453.9875
04/12/2023,20,3638.0
04/12/2023,21,3183.7175
04/12/2023,22,3049.7425000000003
04/12/2023,23,2983.0175
04/12/2023,24,3000.785
05/01/2024,1,2770.83
05/01/2024,2,2372.7825000000003
05/01/2024,3,1999.865
05/01/2024,4,1999.73
05/01/2024,5,2250.1775
05/01/2024,6,3100.01
05/01/2024,7,4752.63
05/01/2024,8,9124.817500000001
05/01/2024,9,10000.0
05/01/2024,10,10000.0
05/01/2024,11,10000.0
05/01/2024,12,7752.375
05/01/2024,13,4286.915
05/01/2024,14,3630.64
05/01/2024,15,3849.4750000000004
05/01/2024,16,5010.055
05/01/2024,17,8502.7975
05/01/2024,18,10000.0
05/01/2024,19,10000.0
05/01/2024,20,10000.0
05/01/2024,21,5319.1575
05/01/2024,22,3700.3275
05/01/2024,23,3165.4875
05/01/2024,24,3062.9125
05/02/2024,1,3079.565
05/02/2024,2,2675.6675
05/02/2024,3,2433.785
05/02/2024,4,2266.2725
05/02/2024,5,2379.0225
05/02/2024,6,3005.0625
05/02/2024,7,5957.08
05/02/2024,8,10000.0
05/02/2024,9,10000.0
05/02/2024,10,10000.0
05/02/2024,11,8461.575
05/02/2024,12,4555.75
05/02/2024,13,3781.4049999999997
05/02/2024,14,3528.355
05/02/2024,15,3489.365
05/02/2024,16,3576.6
05/02/2024,17,5513.9825
05/02/2024,18,10000.0
05/02/2024,19,9999.869999999999
05/02/2024,20,10000.0
05/02/2024,21,7585.290000000001
05/02/2024,22,4930.4800000000005
05/02/2024,23,3911.1975
05/02/2024,24,3445.6025
05/03/2024,1,3188.2375
05/03/2024,2,3151.5475
05/03/2024,3,2966.8225
05/03/2024,4,2887.4325
05/03/2024,5,3046.7925
05/03/2024,6,3526.7575
05/03/2024,7,3778.26
05/03/2024,8,4707.5525
05/03/2024,9,4057.67
05/03/2024,10,3880.265
05/03/2024,11,3262.075
05/03/2024,12,3320.055
05/03/2024,13,3185.2775
05/03/2024,14,2915.2275
05/03/2024,15,3237.755
05/03/2024,16,3366.8500000000004
05/03/2024,17,3648.8925
05/03/2024,18,3577.815
05/03/2024,19,4207.3125
05/03/2024,20,4474.6525
05/03/2024,21,3942.64
05/03/2024,22,3652.4925000000003
05/03/2024,23,3545.8125
05/03/2024,24,3428.6675
05/04/2023,1,5762.0825
05/04/2023,2,4658.282499999999
05/04/2023,3,4123.8825
05/04/2023,4,4105.32
05/04/2023,5,4541.735000000001
05/04/2023,6,6023.0275
05/04/2023,7,5125.0525
05/04/2023,8,4069.6575
05/04/2023,9,3783.8775
05/04/2023,10,3525.1975
05/04/2023,11,3240.95
05/04/2023,12,3012.22
05/04/2023,13,2844.565
05/04/2023,14,2654.8375
05/04/2023,15,2787.0950000000003
05/04/2023,16,3148.465
05/04/2023,17,3412.9275
05/04/2023,18,3627.9875
05/04/2023,19,5325.5
05/04/2023,20,6533.2175
05/04/2023,21,5583.455
05/04/2023,22,5434.8225
05/04/2023,23,5754.5325
05/04/2023,24,5148.1275
05/05/2023,1,4102.205
05/05/2023,2,3684.7825
05/05/2023,3,3567.4125
05/05/2023,4,3463.19
05/05/2023,5,3570.42
05/05/2023,6,3894.1475
05/05/2023,7,4274.7175
05/05/2023,8,3601.955
05/05/2023,9,3255.495
05/05/2023,10,3174.55
05/05/2023,11,3031.3050000000003
05/05/2023,12,2955.77
05/05/2023,13,2724.66
05/05/2023,14,2501.5299999999997
05/05/2023,15,2691.89
05/05/2023,16,2958.9825
05/05/2023,17,3331.505
05/05/2023,18,3527.4625
05/05/2023,19,4237.2325
05/05/2023,20,5821.4575
05/05/2023,21,4546.04
05/05/2023,22,4297.797500000001
05/05/2023,23,4108.3324999999995
05/05/2023,24,4028.4175
05/06/2023,1,9949.875
05/06/2023,2,6402.1775
05/06/2023,3,4969.6849999999995
05/06/2023,4,4522.96
05/06/2023,5,4446.0125
05/06/2023,6,4721.37
05/06/2023,7,3877.4125
05/06/2023,8,3357.2875000000004
05/06/2023,9,3289.925
05/06/2023,10,3372.5299999999997
05/06/2023,11,3250.0525
05/06/2023,12,3412.025
05/06/2023,13,3525.9075
05/06/2023,14,3510.7375
05/06/2023,15,4242.3925
05/06/2023,16,5422.425
05/06/2023,17,5412.375
05/06/2023,18,4514.4775
05/06/2023,19,4935.2075
05/06/2023,20,10000.0
05/06/2023,21,10000.0
05/06/2023,22,10000.0
05/06/2023,23,10000.0
05/06/2023,24,10000.0
05/07/2023,1,10000.0
05/07/2023,2,8032.9675
05/07/2023,3,4839.0125
05/07/2023,4,4421.55
05/07/2023,5,4060.2775
05/07/2023,6,4225.7975
05/07/2023,7,4546.6075
05/07/2023,8,3367.6775
05/07/2023,9,2807.83
05/07/2023,10,2778.6425
05/07/2023,11,2826.7925
05/07/2023,12,2956.815
05/07/2023,13,2778.1925
05/07/2023,14,2847.2775
05/07/2023,15,3169.6
05/07/2023,16,3329.675
05/07/2023,17,3370.805
05/07/2023,18,3416.33
05/07/2023,19,4354.405
05/07/2023,20,8125.1925
05/07/2023,21,8976.48
05/07/2023,22,10000.0
05/07/2023,23,10000.0
05/07/2023,24,10000.0
05/08/2023,1,5294.73
05/08/2023,2,4572.7675
05/08/2023,3,3824.5175
05/08/2023,4,3618.015
05/08/2023,5,3782.505
05/08/2023,6,4134.6975
05/08/2023,7,4894.7275
05/08/2023,8,4067.4474999999998
05/08/2023,9,3034.6075
05/08/2023,10,2943.41
05/08/2023,11,2783.6375
05/08/2023,12,2708.23
05/08/2023,13,2699.665
05/08/2023,14,2684.515
05/08/2023,15,2860.5575
05/08/2023,16,2997.085
05/08/2023,17,3046.42
05/08/2023,18,3209.2825
05/08/2023,19,4163.26
05/08/2023,20,5667.12
05/08/2023,21,5965.05
05/08/2023,22,8902.442500000001
05/08/2023,23,9348.25
05/08/2023,24,6149.4075
05/09/2023,1,10000.0
05/09/2023,2,10000.0
05/09/2023,3,10000.0
05/09/2023,4,10000.0
05/09/2023,5,10000.0
05/09/2023,6,10000.0
05/09/2023,7,10000.0
05/09/2023,8,9973.380000000001
05/09/2023,9,7220.645
05/09/2023,10,7809.4675
05/09/2023,11,6148.27
05/09/2023,12,6054.25
05/09/2023,13,5699.83
05/09/2023,14,5778.6425
05/09/2023,15,6840.5175
05/09/2023,16,9499.9225
05/09/2023,17,9901.275
05/09/2023,18,10000.0
05/09/2023,19,10000.0
05/09/2023,20,10000.0
05/09/2023,21,10000.0
05/09/2023,22,10000.0
05/09/2023,23,10000.0
05/09/2023,24,10000.0
05/10/2023,1,6500.125
05/10/2023,2,5730.412499999999
05/10/2023,3,5322.965
05/10/2023,4,4737.905
05/10/2023,5,4500.535
05/10/2023,6,5957.62
05/10/2023,7,9228.0025
05/10/2023,8,6957.6325
05/10/2023,9,4140.905
05/10/2023,10,4005.0425
05/10/2023,11,4000.615
05/10/2023,12,4020.7200000000003
05/10/2023,13,4020.675
05/10/2023,14,4009.9849999999997
05/10/2023,15,4239.0650000000005
05/10/2023,16,4925.4525
05/10/2023,17,6764.1525
05/10/2023,18,9250.22
05/10/2023,19,10000.0
05/10/2023,20,10000.0
05/10/2023,21,10000.0
05/10/2023,22,10000.0
05/10/2023,23,8038.5425
05/10/2023,24,10000.0
05/11/2023,1,4063.6025
05/11/2023,2,4049.2725
05/11/2023,3,3806.0
05/11/2023,4,3503.535
05/11/2023,5,3890.0724999999998
05/11/2023,6,5012.765
05/11/2023,7,4625.035
05/11/2023,8,4422.9825
05/11/2023,9,4379.110000000001
05/11/2023,10,4136.0525
05/11/2023,11,3623.6225
05/11/2023,12,3498.24
05/11/2023,13,3422.955
05/11/2023,14,3247.6775
05/11/2023,15,3604.895
05/11/2023,16,4054.3900000000003
05/11/2023,17,4691.025
05/11/2023,18,6966.385
05/11/2023,19,7998.16
05/11/2023,20,5126.54
05/11/2023,21,4645.04
05/11/2023,22,4524.8675
05/11/2023,23,4230.3225
05/11/2023,24,3777.73
05/12/2023,1,2685.09
05/12/2023,2,2604.9025
05/12/2023,3,2377.9975
05/12/2023,4,2179.735
05/12/2023,5,2510.8975
05/12/2023,6,3020.5925
05/12/2023,7,3421.4725
05/12/2023,8,3649.95
05/12/2023,9,4112.2425
05/12/2023,10,4004.8025
05/12/2023,11,3567.4375
05/12/2023,12,3248.3675
05/12/2023,13,3104.6099999999997
05/12/2023,14,2945.1625
05/12/2023,15,3109.965
05/12/2023,16,3309.1075
05/12/2023,17,3846.1125
05/12/2023,18,6064.6475
05/12/2023,19,5598.2625
05/12/2023,20,3974.5975
05/12/2023,21,3299.5775
05/12/2023,22,3051.5575
05/12/2023,23,3008.1124999999997
05/12/2023,24,3000.565
06/01/2024,1,3070.5975
06/01/2024,2,2690.2775
06/01/2024,3,2425.19
06/01/2024,4,2079.0750000000003
06/01/2024,5,2325.7125
06/01/2024,6,3120.43
06/01/2024,7,4705.0375
06/01/2024,8,10000.0
06/01/2024,9,10000.0
06/01/2024,10,10000.0
06/01/2024,11,10000.0
06/01/2024,12,6079.3324999999995
06/01/2024,13,3903.265
06/01/2024,14,3490.5699999999997
06/01/2024,15,3680.01
06/01/2024,16,4605.8825
06/01/2024,17,8449.61
06/01/2024,18,10000.0
06/01/2024,19,10000.0
06/01/2024,20,10000.0
06/01/2024,21,5663.585
06/01/2024,22,4044.3625
06/01/2024,23,3290.6825
06/01/2024,24,3134.045
06/02/2024,1,3061.665
06/02/2024,2,2735.2825000000003
06/02/2024,3,2488.0550000000003
06/02/2024,4,2253.3500000000004
06/02/2024,5,2451.255
06/02/2024,6,3170.7775
06/02/2024,7,6462.415
06/02/2024,8,10000.0
06/02/2024,9,10000.0
06/02/2024,10,10000.0
06/02/2024,11,6510.16
06/02/2024,12,3912.9325
06/02/2024,13,3679.0875
06/02/2024,14,3553.7075
06/02/2024,15,3487.455
06/02/2024,16,3590.3375
06/02/2024,17,5594.95
06/02/2024,18,10000.0
06/02/2024,19,10000.0
06/02/2024,20,10000.0
06/02/2024,21,6374.92
06/02/2024,22,4638.385
06/02/2024,23,3614.7075
06/02/2024,24,3499.56
06/03/2024,1,3167.215
06/03/2024,2,2968.0775
06/03/2024,3,2844.575
06/03/2024,4,2705.255
06/03/2024,5,2835.36
06/03/2024,6,3352.9775
06/03/2024,7,3681.1275
06/03/2024,8,4474.455
06/03/2024,9,4049.985
06/03/2024,10,3656.16
06/03/2024,11,3288.0175
06/03/2024,12,3167.56
06/03/2024,13,2902.29
06/03/2024,14,2589.5550000000003
06/03/2024,15,3067.9825
06/03/2024,16,3447.485
06/03/2024,17,3911.1150000000002
06/03/2024,18,3530.02
06/03/2024,19,3645.15
06/03/2024,20,4297.6975
06/03/2024,21,3797.955
06/03/2024,22,3600.735
06/03/2024,23,3401.7925
06/03/2024,24,3315.8424999999997
06/04/2023,1,7111.35
06/04/2023,2,5783.6525
06/04/2023,3,4805.8775000000005
06/04/2023,4,4536.045
06/04/2023,5,5253.9025
06/04/2023,6,5777.0225
06/04/2023,7,5058.1825
06/04/2023,8,4097.71
06/04/2023,9,3921.185
06/04/2023,10,3715.8575
06/04/2023,11,3324.3824999999997
06/04/2023,12,2943.465
06/04/2023,13,2981.0025
06/04/2023,14,2707.6
06/04/2023,15,2901.2825
06/04/2023,16,3265.1625
06/04/2023,17,3432.6375
06/04/2023,18,3630.3075
06/04/2023,19,5395.12
06/04/2023,20,6682.525
06/04/2023,21,6264.4475
06/04/2023,22,6064.4
06/04/2023,23,6722.0025000000005
06/04/2023,24,5832.6125
06/05/2023,1,4448.9675
06/05/2023,2,4149.555
06/05/2023,3,3623.835
06/05/2023,4,3587.9700000000003
06/05/2023,5,3875.2799999999997
06/05/2023,6,4018.4
06/05/2023,7,4037.6850000000004
06/05/2023,8,3588.7275
06/05/2023,9,3359.455
06/05/2023,10,3358.6949999999997
06/05/2023,11,3096.81
06/05/2023,12,2995.4625
06/05/2023,13,2798.42
06/05/2023,14,2539.655
06/05/2023,15,2808.7425000000003
06/05/2023,16,3197.0950000000003
06/05/2023,17,3373.06
06/05/2023,18,3480.1225
06/05/2023,19,4295.8225
06/05/2023,20,6193.7925
06/05/2023,21,5142.7875
06/05/2023,22,4880.32
06/05/2023,23,4826.6025
06/05/2023,24,4324.7175
06/06/2023,1,10000.0
06/06/2023,2,10000.0
06/06/2023,3,8627.485
06/06/2023,4,6389.045
06/06/2023,5,5584.7025
06/06/2023,6,5651.36
06/06/2023,7,4425.025
06/06/2023,8,3452.57
06/06/2023,9,3439.6425
06/06/2023,10,3544.2
06/06/2023,11,3646.445
06/06/2023,12,3821.3675
06/06/2023,13,3891.2075
06/06/2023,14,3822.0
06/06/2023,15,4920.1575
06/06/2023,16,5970.0475
06/06/2023,17,6050.6175
06/06/2023,18,5642.415
06/06/2023,19,7791.68
06/06/2023,20,10000.0
06/06/2023,21,10000.0
06/06/2023,22,10000.0
06/06/2023,23,10000.0
06/06/2023,24,10000.0
06/07/2023,1,8759.4125
06/07/2023,2,5439.389999999999
06/07/2023,3,4678.3525
06/07/2023,4,4282.6125
06/07/2023,5,3944.685
06/07/2023,6,3825.3175
06/07/2023,7,4387.65
06/07/2023,8,3420.315
06/07/2023,9,2969.87
06/07/2023,10,3017.6025
06/07/2023,11,3285.0825
06/07/2023,12,3312.94
06/07/2023,13,3312.21
06/07/2023,14,3169.825
06/07/2023,15,3395.795
06/07/2023,16,3483.1775
06/07/2023,17,3475.3575
06/07/2023,18,3535.7925
06/07/2023,19,4784.215
06/07/2023,20,9052.555
06/07/2023,21,10000.0
06/07/2023,22,10000.0
06/07/2023,23,10000.0
06/07/2023,24,10000.0
06/08/2023,1,5024.3475
06/08/2023,2,4545.5175
06/08/2023,3,3566.73
06/08/2023,4,3197.6825
06/08/2023,5,3356.65
06/08/2023,6,3889.8175
06/08/2023,7,4412.657499999999
06/08/2023,8,3186.4825
06/08/2023,9,2783.1725
06/08/2023,10,2601.4325
06/08/2023,11,2002.82
06/08/2023,12,1999.3525
06/08/2023,13,1987.2975000000001
06/08/2023,14,1987.8325
06/08/2023,15,1997.7575
06/08/2023,16,1999.5325
06/08/2023,17,2118.8025
06/08/2023,18,2626.42
06/08/2023,19,3399.44
06/08/2023,20,4488.975
06/08/2023,21,4677.4025
06/08/2023,22,5070.0225
06/08/2023,23,5317.2225
06/08/2023,24,4548.36
06/09/2023,1,10000.0
06/09/2023,2,10000.0
06/09/2023,3,9910.8525
06/09/2023,4,8885.0375
06/09/2023,5,7711.192499999999
06/09/2023,6,10000.0
06/09/2023,7,10000.0
06/09/2023,8,9375.09
06/09/2023,9,5432.4325
06/09/2023,10,4885.745
06/09/2023,11,4447.32
06/09/2023,12,4434.2075
06/09/2023,13,4344.88
06/09/2023,14,4364.99
06/09/2023,15,5477.3575
06/09/2023,16,7326.285
06/09/2023,17,7000.7125
06/09/2023,18,8223.8875
06/09/2023,19,10000.0
06/09/2023,20,10000.0
06/09/2023,21,10000.0
06/09/2023,22,10000.0
06/09/2023,23,10000.0
06/09/2023,24,10000.0
06/10/2023,1,8904.265
06/10/2023,2,6715.6849999999995
06/10/2023,3,5499.495
06/10/2023,4,4798.2
06/10/2023,5,4698.91
06/10/2023,6,7716.55
06/10/2023,7,10000.0
06/10/2023,8,10000.0
06/10/2023,9,5282.715
06/10/2023,10,5183.952499999999
06/10/2023,11,5309.3675
06/10/2023,12,4586.764999999999
06/10/2023,13,5078.8525
06/10/2023,14,4565.282499999999
06/10/2023,15,5150.8725
06/10/2023,16,9097.130000000001
06/10/2023,17,10000.0
06/10/2023,18,10000.0
06/10/2023,19,10000.0
06/10/2023,20,10000.0
06/10/2023,21,10000.0
06/10/2023,22,10000.0
06/10/2023,23,10000.0
06/10/2023,24,10000.0
06/11/2023,1,4019.085
06/11/2023,2,3639.15
06/11/2023,3,3437.5825
06/11/2023,4,3400.4275
06/11/2023,5,3487.6775
06/11/2023,6,4431.6975
06/11/2023,7,4296.02
06/11/2023,8,4342.77
06/11/2023,9,4199.2025
06/11/2023,10,4489.46
06/11/2023,11,3993.2475
06/11/2023,12,3632.5925
06/11/2023,13,3436.8325
06/11/2023,14,3318.9825
06/11/2023,15,3637.1949999999997
06/11/2023,16,4130.842500000001
06/11/2023,17,6141.2675
06/11/2023,18,10000.0
06/11/2023,19,10000.0
06/11/2023,20,6554.7425
06/11/2023,21,5125.275
06/11/2023,22,4835.335
06/11/2023,23,4618.9
06/11/2023,24,4002.8325
06/12/2023,1,2549.435
06/12/2023,2,2149.61
06/12/2023,3,2149.2775
06/12/2023,4,2148.635
06/12/2023,5,2262.12
06/12/2023,6,2857.9325
06/12/2023,7,3406.165
06/12/2023,8,4020.0550000000003
06/12/2023,9,4332.79
06/12/2023,10,4189.9725
06/12/2023,11,3663.31
06/12/2023,12,3178.7525
06/12/2023,13,3064.495
06/12/2023,14,2672.1625
06/12/2023,15,3042.955
06/12/2023,16,3188.045
06/12/2023,17,3707.9225
06/12/2023,18,5574.775
06/12/2023,19,5637.485000000001
06/12/2023,20,3720.7875
06/12/2023,21,3158.0275
06/12/2023,22,3049.8525
06/12/2023,23,2788.455
06/12/2023,24,2689.7425
07/01/2024,1,2636.045
07/01/2024,2,2437.715
07/01/2024,3,2041.6075
07/01/2024,4,2000.02
07/01/2024,5,2175.3375
07/01/2024,6,3083.01
07/01/2024,7,4455.615
07/01/2024,8,8375.314999999999
07/01/2024,9,10000.0
07/01/2024,10,10000.0
07/01/2024,11,8360.515
07/01/2024,12,4730.625
07/01/2024,13,3979.2625000000003
07/01/2024,14,3303.75
07/01/2024,15,3598.0299999999997
07/01/2024,16,4516.5925
07/01/2024,17,5305.9425
07/01/2024,18,10000.0
07/01/2024,19,9085.49
07/01/2024,20,7484.91
07/01/2024,21,4821.075
07/01/2024,22,3616.4025
07/01/2024,23,2848.0525
07/01/2024,24,3024.865
07/02/2024,1,3367.965
07/02/2024,2,3066.6725
07/02/2024,3,2942.4449999999997
07/02/2024,4,2887.3125
07/02/2024,5,2939.3725
07/02/2024,6,3446.3175
07/02/2024,7,7439.21
07/02/2024,8,10000.0
07/02/2024,9,10000.0
07/02/2024,10,10000.0
07/02/2024,11,6921.415
07/02/2024,12,4136.835
07/02/2024,13,3744.35
07/02/2024,14,3502.05
07/02/2024,15,3499.9775
07/02/2024,16,3681.2475
07/02/2024,17,6657.39
07/02/2024,18,10000.0
07/02/2024,19,10000.0
07/02/2024,20,10000.0
07/02/2024,21,6643.695
07/02/2024,22,4916.9225
07/02/2024,23,3956.2125
07/02/2024,24,3553.7475
07/03/2024,1,3256.9
07/03/2024,2,3156.7025
07/03/2024,3,2964.875
07/03/2024,4,2879.98
07/03/2024,5,2955.875
07/03/2024,6,3413.3925
07/03/2024,7,3824.835
07/03/2024,8,5461.2925
07/03/2024,9,4330.775
07/03/2024,10,3944.5975
07/03/2024,11,3371.9075000000003
07/03/2024,12,3172.635
07/03/2024,13,2833.3875
07/03/2024,14,2385.9700000000003
07/03/2024,15,2847.0125
07/03/2024,16,3251.09
07/03/2024,17,3718.135
07/03/2024,18,3606.52
07/03/2024,19,3656.8775
07/03/2024,20,4890.3775000000005
07/03/2024,21,3875.525
07/03/2024,22,3654.535
07/03/2024,23,3605.655
07/03/2024,24,3590.7225
07/04/2023,1,5704.8075
07/04/2023,2,5157.27
07/04/2023,3,4496.9075
07/04/2023,4,4240.545
07/04/2023,5,5026.0325
07/04/2023,6,6155.2125
07/04/2023,7,5488.15
07/04/2023,8,3994.8975
07/04/2023,9,3331.815
07/04/2023,10,3308.615
07/04/2023,11,2980.125
07/04/2023,12,2812.5699999999997
07/04/2023,13,2754.6625
07/04/2023,14,2430.0175
07/04/2023,15,2734.9474999999998
07/04/2023,16,3120.335
07/04/2023,17,3425.325
07/04/2023,18,3738.4025
07/04/2023,19,5447.7925
07/04/2023,20,6585.592500000001
07/04/2023,21,5795.25
07/04/2023,22,6305.395
07/04/2023,23,6660.605
07/04/2023,24,5499.7125
07/05/2023,1,5584.702499999999
07/05/2023,2,4999.415
07/05/2023,3,4232.7825
07/05/2023,4,3652.4975
07/05/2023,5,3604.3375
07/05/2023,6,3513.4674999999997
07/05/2023,7,3495.6925
07/05/2023,8,3032.48
07/05/2023,9,2616.395
07/05/2023,10,2432.2425
07/05/2023,11,2567.7875
07/05/2023,12,2607.7349999999997
07/05/2023,13,2501.495
07/05/2023,14,2032.5475000000001
07/05/2023,15,2466.7425
07/05/2023,16,2811.41
07/05/2023,17,2956.1825
07/05/2023,18,2999.0150000000003
07/05/2023,19,3825.89
07/05/2023,20,4869.965
07/05/2023,21,4577.200000000001
07/05/2023,22,4915.8075
07/05/2023,23,5498.202499999999
07/05/2023,24,5452.4575
07/06/2023,1,10000.0
07/06/2023,2,10000.0
07/06/2023,3,9199.71
07/06/2023,4,6230.3875
07/06/2023,5,6007.780000000001
07/06/2023,6,5617.93
07/06/2023,7,4132.245
07/06/2023,8,3422.8075
07/06/2023,9,3385.94
07/06/2023,10,3537.8025
07/06/2023,11,3794.9075
07/06/2023,12,3940.065
07/06/2023,13,4134.672500000001
07/06/2023,14,4005.04
07/06/2023,15,5247.5325
07/06/2023,16,6395.37
07/06/2023,17,6552.885
07/06/2023,18,5064.8225
07/06/2023,19,5827.2075
07/06/2023,20,10000.0
07/06/2023,21,10000.0
07/06/2023,22,10000.0
07/06/2023,23,10000.0
07/06/2023,24,10000.0
07/07/2023,1,4661.29
07/07/2023,2,3762.1475
07/07/2023,3,3517.4525000000003
07/07/2023,4,3203.5475
07/07/2023,5,3050.0175
07/07/2023,6,3032.5125
07/07/2023,7,3531.9425
07/07/2023,8,3097.605
07/07/2023,9,2743.4049999999997
07/07/2023,10,2698.2975
07/07/2023,11,2282.16
07/07/2023,12,2289.915
07/07/2023,13,2270.4075000000003
07/07/2023,14,2230.6525
07/07/2023,15,2601.1475
